Fecha,Hidraulica,Turbina_bombeo,Nuclear,Carbon,Motores_diesel,Turbina_de_gas,Turbina_de_vapor,Ciclo_combinado,Hidroeolica,Eolica,Solar_fotovoltaica,Solar_termica,Otras_renovables,Cogeneracion,Residuos_no_renovables,Residuos_renovables,Generacion_total
2018-09-02,64154.554,3688.397,166454.245,116365.705,10238.929,2728.879,5991.709,40293.955,82.495,79531.001,25907.203,12111.655,10701.367,75777.591,5933.736,2679.867,622641.288
2018-09-03,74821.525,2680.576,166531.013,138368.613,10642.684,3609.04,6725.102,110283.049,126.446,113011.35,20593.973,8952.625,10842.279,79116.994,5985.419,2538.621,754829.3090000001
2018-09-04,69297.954,900.655,166226.418,155504.0,10271.98,3949.69,6799.582,120160.145,139.168,102863.679,25978.33,15557.8,11014.984,79612.047,5815.0215,2375.1405,776466.594
2018-09-05,68608.829,989.388,166518.761,163342.802,9589.745,4704.932,6933.76,131811.677,136.464,85587.343,22341.017,9529.258,10843.454,80952.978,5678.9365,2384.7215,769954.066
2018-09-06,57923.803,1166.448,167109.143,162534.677,9598.306,5220.28,6957.942,96417.261,103.701,108365.371,25546.584,18289.577,11286.538,82258.204,6161.789,2619.284,761558.908
2018-09-07,56126.553,896.678,167154.618,144899.709,9910.624,3394.648,6813.868,94861.259,89.312,111142.677,25268.702,15619.553,11344.163,84038.596,7116.7935,2655.8755,741333.6290000001
2018-09-08,60470.989,398.399,167160.246,135038.047,10060.865,2561.892,4272.728,50463.025,84.739,71863.871,15940.428,4259.207,10737.127,78062.015,6976.5205,2752.6045,621102.703
2018-09-09,50718.742,486.139,167045.657,135518.16,9445.836,2261.484,3997.822,54236.201,81.138,38613.584,19200.414,8378.709,10342.914,75992.238,7164.3725,2633.1285,586116.5389999999
2018-09-10,66236.698,421.817,166733.358,135742.907,9792.522,3346.095,5043.445,90445.792,96.93,70262.277,25119.327,18857.009,10376.681,79646.131,6819.9025,2627.7565,691568.648
2018-09-11,83536.197,659.528,167071.141,149949.554,9818.722,4260.48,5320.385,54524.261,94.383,79823.565,22764.683,17544.322,10580.365,80925.44,7015.6205,2630.8175,696519.464
2018-09-12,94482.667,4349.666,167190.668,161076.897,9761.394,5042.925,5660.992,89730.398,47.217,47276.94,22649.0,15406.81,10779.481,83069.943,7173.7815,2626.9835,726325.763
2018-09-13,91334.722,2198.503,167372.271,156262.481,10623.723,4240.624,5803.237,115123.318,6.448,63337.268,26327.945,16954.086,10235.874,82244.427,7142.3315,2592.3445,761799.6029999999
2018-09-14,76170.377,162.491,167099.704,153996.917,10846.535,3246.931,5886.149,110820.455,2.917,76534.593,21984.566,6959.709,9960.591,83437.325,7001.683,2624.588,736735.5309999998
2018-09-15,54782.734,145.125,167252.705,143356.167,10353.421,2730.261,6267.772,73108.329,37.951,60494.317,19724.174,11314.467,10028.134,80049.098,7132.067,2676.115,649452.8369999999
2018-09-16,48028.524,227.742,167256.66,145451.92,9868.508,2123.898,5272.841,51261.369,60.947,38190.467,25579.873,18972.485,10233.374,77855.273,7244.184,2625.862,610253.927
2018-09-17,53823.2,694.808,167168.042,150867.721,10215.86,3825.834,6071.498,108444.108,49.668,95428.344,20735.435,11821.57,10319.376,79228.127,6962.2785,2584.9915,728240.861
2018-09-18,67752.405,285.149,165766.059,164645.331,9691.702,4329.17,6338.703,126756.59,32.816,29465.644,23211.495,15733.723,10814.675,80810.606,6787.595,2603.288,715024.9509999999
2018-09-19,92035.057,512.437,167269.885,169580.928,9876.305,4162.23,6531.69,114358.942,26.916,17695.451,25574.749,17049.373,10984.566,81988.085,7057.524,2631.59,727335.7279999999
2018-09-20,88247.055,1162.736,167429.04,165357.276,9965.985,3965.398,6515.216,108315.145,32.382,46176.442,25666.305,17356.997,10908.69,82382.737,6826.641,2608.112,742916.1569999999
2018-09-21,81002.224,481.76,167349.103,157668.796,10334.261,3203.635,6349.684,84151.669,72.204,53556.536,25777.367,18803.663,11159.578,84252.788,7068.558,2622.189,713854.0149999999
2018-09-22,55264.534,59.547,167332.525,144243.425,10170.218,2504.877,6134.12,84923.187,87.388,43079.855,26664.524,19744.175,11279.301,79528.646,7029.2925,2658.1785,660703.793
2018-09-23,45314.344,575.188,167229.695,130889.562,10042.436,2152.19,5437.345,55039.824,81.259,67720.213,26984.861,21229.114,10884.58,78083.916,6845.3995,2634.4915,631144.418
2018-09-24,57677.551,863.726,167024.722,134717.389,9794.062,3457.73,7731.971,63315.824,62.332,205521.07,26720.76,21654.174,10206.745,79656.84,6908.608,2653.6,797967.104
2018-09-25,58528.864,2631.61,167598.776,139811.487,9634.502,4056.682,7870.101,52884.886,43.71,163284.158,24546.409,19976.137,10750.782,80183.772,6971.8285,2675.3005,751449.0049999999
2018-09-26,52330.098,1322.088,167306.304,138430.966,9925.322,3743.434,7992.73,68277.232,4.399,165317.473,19840.119,11203.353,10729.064,80073.951,6144.918,2631.93,745273.3809999999
2018-09-27,66847.116,5889.943,167514.711,147630.66,9392.472,3033.577,7535.229,89494.897,85.601,83732.074,24775.185,17177.551,11041.775,81470.711,6585.896,2569.821,724777.219
2018-09-28,61941.936,821.103,167744.534,150894.025,9227.94,3052.628,7686.286,92111.781,107.943,65906.345,26348.524,18718.01,10386.212,84608.405,6911.1615,2702.8955,709169.729
2018-09-29,38736.823,897.878,167663.412,138328.464,9280.228,2967.472,5825.014,48254.147,116.482,87621.603,27090.599,20562.928,10330.102,80067.347,7231.166,2744.457,647718.122
2018-09-30,39016.5,1759.717,167661.675,113447.336,9142.499,2417.697,5844.003,38177.034,64.484,68592.738,25735.223,16593.881,10479.857,78677.339,7048.111,2488.167,587146.261
2018-10-01,34225.219,1341.018,168006.975,97529.245,9249.086,3834.827,7085.128,58888.362,40.445,227706.671,24775.977,15997.512,10327.481,81880.547,6949.1305,2486.3805,750324.004
2018-10-02,34442.333,3673.548,168484.452,102178.148,9219.953,3439.583,6675.14,58278.457,45.624,199553.631,26676.637,20259.792,10053.206,79971.363,6435.8895,2455.2965,731843.0530000001
2018-10-03,62132.356,8718.657,168288.943,131422.397,9236.992,3611.464,6550.577,83377.009,37.332,120516.749,26880.099,21569.583,9647.72,80324.543,6520.042,2743.794,741578.2570000001
2018-10-04,51771.703,4215.172,168290.875,151239.384,9014.453,3550.441,7054.302,137047.574,28.822,54845.001,26487.916,20967.194,9263.819,83437.695,7153.9035,2786.5985,737154.853
2018-10-05,50652.783,1824.155,167952.52,142863.245,9551.68,3255.746,7271.586,93612.777,9.943,72462.297,25503.074,19751.239,9553.432,84979.668,7189.8375,2800.5805,699234.5630000001
2018-10-06,35686.184,715.843,166420.882,113448.387,9841.465,2457.092,6632.857,47059.239,16.367,129993.403,24477.464,19685.598,10767.012,80712.218,7417.7785,2791.9965,658123.7860000001
2018-10-07,19703.669,7841.174,166031.401,77093.181,9573.963,1889.376,6210.708,39896.509,21.706,198311.569,24848.766,19283.111,10862.499,78089.214,7240.1915,2787.2625,669684.2999999998
2018-10-08,37228.649,8593.237,168717.42,124804.468,9764.694,3180.821,6343.468,111076.935,1.244,97537.166,22790.272,19877.097,10702.354,82841.378,7261.2715,2809.9075,713530.382
2018-10-09,39818.738,7343.275,168584.264,148481.011,9916.644,3350.593,5436.966,123093.387,1.554,79054.603,18275.714,14336.172,10600.02,82544.517,7107.156,2639.721,720584.3350000001
2018-10-10,42748.994,5512.959,168387.125,145785.126,9664.136,3223.733,5733.504,102530.289,2.666,116014.566,17335.902,5436.79,10532.586,81458.492,6950.658,2535.068,723852.5940000002
2018-10-11,38179.184,5649.334,167935.86,124566.386,10340.855,2698.63,6040.792,84123.82,-1.782,178671.493,12503.387,806.067,10285.604,78568.607,6693.5515,2547.3705,729609.1589999999
2018-10-12,39076.197,8558.943,167705.123,95484.872,9961.162,1910.207,5638.416,53043.986,-2.081,145026.079,20077.587,6794.415,9264.744,74973.32,6457.5,2623.512,646593.982
2018-10-13,26989.851,6721.146,167462.824,86067.024,9897.731,2082.221,6934.23,50113.672,2.411,163585.073,22360.342,14693.218,8992.648,76269.722,6848.7315,2609.9915,651630.836
2018-10-14,30155.68,11406.971,167620.959,65799.313,9435.73,1707.416,5845.619,39460.326,41.552,210113.392,12398.715,4239.762,8860.753,77040.158,6848.7345,2605.2755,653580.3559999999
2018-10-15,48912.823,8974.327,168978.236,120503.299,8872.721,2208.038,6729.926,109209.772,91.104,150404.849,14347.896,1278.167,8917.721,81875.165,6897.8085,2500.5525,740702.405
2018-10-16,78503.167,11247.254,169157.464,148891.546,9734.184,1954.214,6487.062,170053.884,84.106,20175.184,19247.291,6220.286,8992.419,82344.593,7156.4925,2567.7525,742816.8989999999
2018-10-17,74167.924,13450.418,169096.675,153123.198,9747.055,2055.617,5992.611,146664.43,78.799,18633.68,23293.6,16057.278,8659.161,82780.012,7080.017,2577.356,733457.831
2018-10-18,46727.13,3166.117,169107.407,140405.947,8856.571,2216.864,6257.077,90420.898,89.053,141573.642,10673.328,1414.79,8485.075,83616.915,7302.595,2800.688,723114.097
2018-10-19,50006.328,7406.91,168986.066,102838.51,8667.864,2827.627,5314.408,82403.027,77.35,179938.903,11725.792,4974.948,9172.791,83016.125,6821.7115,2743.9755,726922.3359999999
2018-10-20,46114.989,5022.347,169159.449,83359.043,8836.931,2388.1,6047.151,46111.909,20.774,180221.438,11689.641,1542.532,10172.928,78744.465,7061.2925,2766.1365,659259.1259999998
2018-10-21,46747.18,2369.755,169181.081,83839.783,7732.948,2267.959,6537.768,69518.58,-0.438,96259.17,15514.183,1152.128,9725.299,77900.994,7132.3345,2735.7445,598614.4689999999
2018-10-22,44887.625,3498.097,168753.094,109973.071,8546.51,2994.337,6086.929,73660.891,4.129,184335.031,22636.498,9413.018,10236.446,81411.17,7011.6365,2709.7925,736158.2750000001
2018-10-23,43330.254,6860.038,168956.004,116879.746,8530.487,3189.547,6270.573,98121.037,1.337,167526.862,19333.623,3971.36,9801.963,82020.312,7482.9005,2775.9735,745052.017
2018-10-24,52391.605,7676.408,168833.095,136561.621,8814.137,2850.825,7319.514,121206.553,-1.14,101584.58,24092.031,11607.814,9282.168,82654.104,7228.314,2690.017,744791.6460000001
2018-10-25,66891.663,8095.797,168469.641,143237.476,8370.452,3052.135,7165.991,149863.294,0.028,40406.17,23270.434,11255.785,9402.012,82054.749,7205.487,2759.555,731500.6690000001
2018-10-26,69623.993,2933.841,168254.694,147261.821,8510.916,2433.882,7013.141,153606.897,-1.339,50921.039,10225.03,278.554,9498.898,83994.487,7183.536,2764.583,724503.973
2018-10-27,39752.772,3133.458,168158.768,71055.471,8817.031,2303.832,6727.73,46231.757,4.873,212116.869,9841.69,1651.609,9810.753,80230.457,7232.1225,2778.0115,669847.2040000001
2018-10-28,31909.384,10300.763,170636.412,56166.947,8361.865,1263.561,5967.41,42572.736,38.325,226500.78,15342.078,5113.516,9837.808,83181.757,6875.498,2661.529,676730.3689999998
2018-10-29,36858.267,11213.599,144900.543,78823.16,8640.487,1668.584,7025.545,80649.258,47.997,276180.033,19806.319,11362.158,8826.135,83536.714,6334.7145,1972.3075,777845.8210000001
2018-10-30,66359.771,16610.333,145056.519,114598.333,8780.971,1914.713,7818.877,126353.819,48.986,181197.664,6016.958,387.887,8410.559,84538.506,6393.405,1958.56,776445.861
2018-10-31,76715.972,2676.066,145097.032,137055.404,8835.34,1935.371,7709.617,176206.614,43.564,100619.377,9485.832,1114.051,8822.821,85651.974,6482.9215,2032.8395,770484.7960000002
2018-11-01,44119.759,1124.034,145150.373,108998.879,8046.249,1773.313,6115.274,64006.85,45.841,103477.918,20020.518,8647.678,8539.259,84961.409,6792.7385,2140.6545,613960.747
2018-11-02,47777.533,2802.742,145068.005,106278.803,7550.422,2648.117,6214.755,119545.758,76.802,166643.105,13671.247,1782.162,8700.094,85761.526,6451.55,2032.678,723005.299
2018-11-03,47945.368,1624.35,145129.316,114574.334,7419.552,2055.857,6468.708,129444.912,75.877,79352.084,21453.552,6145.566,9303.283,82975.754,6810.162,2075.012,662853.687
2018-11-04,44017.047,2075.856,144992.198,124770.456,7658.796,1798.412,6621.244,49705.787,86.56,109223.221,16828.412,1861.131,8932.271,81583.84,6468.9335,1869.7475,608493.9120000001
2018-11-05,58560.869,6181.466,144604.687,126946.234,7894.214,2869.004,7551.622,100225.441,50.236,204091.448,7792.509,1586.522,8904.119,84627.256,6285.911,1813.732,769985.2699999998
2018-11-06,49579.568,6892.034,142886.922,118725.175,8159.825,2689.127,7368.796,78887.292,21.54,274925.68,13625.016,4318.897,9521.385,85305.403,5676.374,1774.847,810357.8809999998
2018-11-07,58408.392,7229.181,138080.592,119934.935,8052.877,2620.662,7801.871,123116.12,23.059,204346.192,12894.552,1016.188,9489.561,84468.931,6177.3935,1953.4445,785613.9509999999
2018-11-08,62284.824,12328.035,138010.354,129241.644,8353.243,2491.531,7567.971,130264.774,25.804,164069.348,9086.493,734.287,9835.107,84149.64,6562.343,2273.547,767278.9450000001
2018-11-09,64386.764,11281.726,134475.137,86735.865,8326.774,2426.91,7262.738,73708.558,27.268,271359.471,17055.8,5687.146,9602.865,84437.132,6406.059,2455.677,785635.8899999999
2018-11-10,66585.028,7018.319,114405.289,34450.246,7685.315,2013.699,6333.576,50127.093,43.818,286162.927,8864.241,703.643,9455.71,79081.372,6400.2235,2420.0025,681750.502
2018-11-11,69673.422,7595.382,121041.614,52250.04,7607.123,1811.201,6416.045,63148.926,40.671,174491.731,13574.527,2474.657,9792.8,77154.301,6518.822,2454.748,616046.01
2018-11-12,93231.682,8029.494,121995.824,146930.601,7650.582,2493.748,7478.666,167122.413,66.718,70541.378,9481.719,762.779,10106.003,82999.636,6386.0995,2396.4455,737673.7880000001
2018-11-13,87576.378,3583.437,121949.399,165801.127,7642.306,2325.952,7034.498,156699.193,78.694,60811.397,12957.59,2265.112,10597.675,83652.815,6508.691,2404.933,731889.197
2018-11-14,79228.165,4935.163,121346.438,160435.718,7651.252,2866.253,7775.376,137634.121,35.624,114433.141,11021.812,1646.749,10734.906,82324.641,6750.434,2408.736,751228.529
2018-11-15,85873.025,4593.762,121678.007,167224.927,8117.671,2536.159,7929.345,154583.521,26.61,80925.739,11281.511,2225.259,10451.991,81768.384,6457.648,2207.243,747880.8019999999
2018-11-16,86981.94,3033.247,121972.923,177276.85,7950.929,2347.648,8263.436,141893.667,2.825,88644.505,10766.455,2619.032,10847.26,82450.034,6424.9035,2074.5505,753550.2049999998
2018-11-17,62660.122,2331.053,122047.198,146053.248,7496.948,3238.082,7324.627,67479.961,9.118,110943.367,12086.895,3381.587,10723.633,79202.149,6564.2065,2092.2525,643634.447
2018-11-18,58621.741,2547.092,122074.527,108582.583,7188.836,2697.096,7396.919,57371.743,14.871,171980.861,4052.962,231.07,10362.171,77075.927,6841.6445,2269.4815,639309.525
2018-11-19,94192.373,11082.173,122106.181,155049.897,7782.472,2838.216,8250.862,193349.17,18.236,63818.598,7053.677,312.035,10122.847,79267.465,6947.91,2414.856,764606.9680000001
2018-11-20,81589.277,2218.343,122108.628,167459.636,8195.255,3070.696,8413.025,147494.899,6.909,130485.791,8095.999,165.09,9782.248,80742.798,6454.296,2298.712,778581.6019999998
2018-11-21,79559.378,715.557,122080.223,167578.508,7977.196,2963.142,8265.691,145944.588,10.977,157305.231,10538.956,602.978,9174.074,81845.211,6440.8455,2199.5285,803202.084
2018-11-22,95384.978,873.299,122109.526,167017.216,8197.153,3482.67,8531.067,172667.845,21.496,131628.94,5632.871,2251.04,9236.232,82263.973,6619.987,2272.978,815940.2309999999
2018-11-23,89320.297,1095.253,122235.473,157139.284,7969.717,2659.21,8005.495,165111.021,41.161,135077.647,10579.477,3306.75,9752.503,83650.989,6927.2895,2363.5605,804179.417
2018-11-24,66851.382,723.472,122175.555,136551.653,8380.23,1843.554,8112.159,85855.992,2.542,157747.831,15500.198,467.594,10141.857,81205.723,7089.192,2412.377,707900.467
2018-11-25,68904.002,1924.348,122117.544,120713.12,8283.659,1265.996,7735.298,69413.616,9.867,190263.592,10239.876,2722.673,9967.535,78370.443,6919.0835,2425.4715,699021.0449999999
2018-11-26,84380.302,3928.789,122036.471,133604.455,8686.705,2947.594,8086.383,82040.454,2.09,253400.07,14347.804,4345.072,9415.498,83003.667,6859.1865,2356.1755,817818.3169999999
2018-11-27,87138.969,555.819,121658.305,149962.688,8614.398,2035.416,7539.532,156795.756,3.66,169622.504,17227.184,6157.523,9749.618,84173.437,6867.0555,2594.4595,828883.873
2018-11-28,81643.504,3221.904,121563.02,140259.0,8835.224,1934.046,7389.439,154498.071,5.42,137559.524,18702.873,4122.019,9889.541,84455.394,6921.2315,2740.1105,785775.825
2018-11-29,87093.822,10884.256,121657.149,146487.742,8022.939,2818.286,7177.422,149405.825,7.761,125435.815,15747.553,6033.878,9972.1,85757.135,7189.7565,2734.4545,784514.0350000001
2018-11-30,78494.878,6330.988,121226.57,146411.463,8270.279,2010.648,7594.414,139572.064,18.733,170241.217,16302.611,5167.114,10383.003,86615.79,7372.3265,2806.7005,809685.5630000001
2018-12-01,71417.239,4038.584,121721.205,110646.863,8555.094,571.746,7456.901,61321.026,14.236,189050.175,14974.402,2201.713,10524.117,81888.814,7330.467,2839.327,697517.3099999998
2018-12-02,65888.598,5808.573,123263.396,90472.216,8382.681,582.347,7131.61,41152.821,17.513,205298.834,14772.799,3072.144,10507.084,79066.573,7309.391,2833.797,664689.9459999999
2018-12-03,89395.584,9617.846,130282.507,113161.705,8723.678,1466.35,8068.753,125787.067,18.165,143607.774,13206.206,6490.528,10506.717,84389.92,7195.9175,2743.2705,751243.6039999999
2018-12-04,107404.837,3548.31,134831.062,125951.958,8328.434,1282.535,8128.581,165704.834,20.804,47286.425,16963.365,6829.551,10708.827,85780.008,7180.675,2781.263,732392.4460000002
2018-12-05,86310.831,1804.85,142607.201,117758.11,8046.772,1149.494,8085.143,146982.506,20.985,112605.44,16561.467,6465.333,10468.909,87055.148,7184.858,2727.895,756199.1599999999
2018-12-06,76580.482,1725.347,146189.483,91794.795,7663.24,547.293,7589.074,94321.427,5.57,120204.87,16638.184,5269.667,10376.184,83512.252,7245.6145,2822.1905,673681.339
2018-12-07,61004.679,4369.13,146216.38,93699.603,8122.384,625.935,7531.546,57725.557,10.324,163210.162,16390.074,2493.32,10098.392,84016.143,7242.5455,2705.4565,668237.9780000001
2018-12-08,54506.066,1173.667,146463.5,89885.252,6768.369,481.14,7296.133,65208.621,22.958,155616.656,15053.989,6114.965,10173.879,81655.588,7162.6565,2544.4705,646506.2649999999
2018-12-09,54354.231,2327.324,146550.773,84584.193,7375.709,406.039,6033.28,76150.849,2.697,148803.951,17825.428,5697.251,9991.111,78551.255,6673.34,2454.668,648199.8129999997
2018-12-10,65869.301,2867.944,146511.569,121955.896,8225.736,1744.615,6479.672,131590.476,1.691,99587.73,17107.229,1197.672,9868.239,81234.002,5973.246,1839.272,706553.8690000001
2018-12-11,94899.756,15707.603,146449.985,142008.104,7634.41,2467.1,5770.193,165845.696,44.729,71690.389,12971.882,1209.878,10061.456,82038.896,6201.1245,2027.6985,767016.694
2018-12-12,103564.099,10827.896,146457.478,136840.113,7679.28,1963.999,5785.26,145330.752,45.003,125293.896,9153.313,883.034,10293.336,81655.344,6790.0825,2677.9425,795567.6720000001
2018-12-13,79038.502,1816.809,146432.044,112866.875,7632.084,2400.424,6073.975,79863.82,53.15,289366.567,7520.812,3802.536,9902.405,82280.598,7005.807,2801.623,835938.5290000001
2018-12-14,81109.757,1860.803,146345.432,113078.03,7408.471,2268.873,5303.152,116121.026,46.884,263190.613,15276.559,3601.759,9688.214,86253.139,6970.039,2849.781,861573.309
2018-12-15,69228.588,1012.268,146245.689,94235.516,7276.684,1034.933,4983.759,51929.265,67.505,246006.675,12556.327,747.246,9429.756,83918.036,6920.9625,2873.1925,741320.915
